trade_date;maturity_date;maturity;strike;forward;log_moneyness;implied_vol;ssvi_implied_vol;ticker
2026-04-27;2026-06-19;0.1452054794520547;82.0;77.37;0.05812013870289005;0.279454708099365;0.2712723394661945;TTE
2026-04-27;2026-06-19;0.1452054794520547;84.0;77.37;0.08221769028195049;0.282067623138428;0.26896440266383675;TTE
2026-04-27;2026-06-19;0.1452054794520547;85.0;77.37;0.09405214792895339;0.283606567382812;0.26788380666835254;TTE
2026-04-27;2026-06-19;0.1452054794520547;86.0;77.37;0.10574818769214454;0.285573387145996;0.2668515809862633;TTE
2026-04-27;2026-06-19;0.1452054794520547;88.0;77.37;0.12873770591684341;0.288824653625488;0.2649302116294392;TTE
2026-04-27;2026-06-19;0.1452054794520547;90.0;77.37;0.15121056176890194;0.292524871826172;0.2631955887620047;TTE
2026-04-27;2026-06-19;0.1452054794520547;92.0;77.37;0.1731894684876771;0.297653388977051;0.2616420101690021;TTE
2026-04-27;2026-06-19;0.1452054794520547;95.0;77.37;0.20527778303917765;0.30672399520874;0.25963641794045833;TTE
2026-04-27;2026-06-19;0.1452054794520547;100.0;77.37;0.25657107742672813;0.33350528717041;0.25709494453205006;TTE
2026-04-27;2026-06-19;0.1452054794520547;104.0;77.37;0.2957917905800095;0.3726934051513669;0.25570532262765217;TTE
2026-04-27;2026-06-19;0.1452054794520547;108.0;77.37;0.3335321185628566;0.402677917480469;0.2548097828544094;TTE
2026-04-27;2026-07-17;0.2219178082191781;50.0;76.75813511797273;-0.42863637044453096;0.460464286804199;0.32711816797807614;TTE
2026-04-27;2026-07-17;0.2219178082191781;52.0;76.75813511797273;-0.38941565729124966;0.434007415771484;0.3217676842825448;TTE
2026-04-27;2026-07-17;0.2219178082191781;54.0;76.75813511797273;-0.3516753293084027;0.4062223052978519;0.3166192106339616;TTE
2026-04-27;2026-07-17;0.2219178082191781;56.0;76.75813511797273;-0.3153076851375278;0.3823685073852539;0.3116683721428188;TTE
2026-04-27;2026-07-17;0.2219178082191781;58.0;76.75813511797273;-0.2802163653262577;0.357996215820312;0.30691212078288294;TTE
2026-04-27;2026-07-17;0.2219178082191781;60.0;76.75813511797273;-0.24631481365057636;0.335882186889648;0.3023485660109944;TTE
2026-04-27;2026-07-17;0.2219178082191781;62.0;76.75813511797273;-0.2135249908275855;0.316652946472168;0.2979768106459866;TTE
2026-04-27;2026-07-17;0.2219178082191781;64.0;76.75813511797273;-0.1817762925130052;0.302438888549805;0.29379678598373804;TTE
2026-04-27;2026-07-17;0.2219178082191781;66.0;76.75813511797273;-0.1510046338462515;0.29224157333374;0.28980908156160423;TTE
2026-04-27;2026-07-17;0.2219178082191781;68.0;76.75813511797273;-0.12115167069657037;0.285557880401611;0.2860147665787277;TTE
2026-04-27;2026-07-17;0.2219178082191781;70.0;76.75813511797273;-0.09216413382331809;0.280745964050293;0.2824152018068858;TTE
2026-04-27;2026-07-17;0.2219178082191781;72.0;76.75813511797273;-0.06399325685662177;0.276784915924072;0.27901184289989234;TTE
2026-04-27;2026-07-17;0.2219178082191781;74.0;76.75813511797273;-0.036594282668507325;0.27377290725708;0.2758060382544472;TTE
2026-04-27;2026-07-17;0.2219178082191781;76.0;76.75813511797273;-0.009926035586345893;0.271710929870605;0.2727988268249106;TTE
2026-04-27;2026-07-17;0.2219178082191781;78.0;76.75813511797273;0.01604945081691465;0.2703865432739259;0.26999074329617795;TTE
2026-04-27;2026-07-17;0.2219178082191781;80.0;76.75813511797273;0.04136725880120463;0.2703125;0.26738163946548593;TTE
2026-04-27;2026-07-17;0.2219178082191781;82.0;76.75813511797273;0.06605987139157603;0.271497173309326;0.264970531270713;TTE
2026-04-27;2026-07-17;0.2219178082191781;84.0;76.75813511797273;0.09015742297063663;0.2730716514587399;0.26275548040155955;TTE
2026-04-27;2026-07-17;0.2219178082191781;86.0;76.75813511797273;0.11368792038083064;0.274949359893799;0.2607335177638643;TTE
2026-04-27;2026-07-17;0.2219178082191781;88.0;76.75813511797273;0.13667743860552947;0.277534408569336;0.258900613359427;TTE
2026-04-27;2026-07-17;0.2219178082191781;92.0;76.75813511797273;0.1811292011763633;0.28316047668457;0.2557807043710837;TTE
2026-04-27;2026-07-17;0.2219178082191781;96.0;76.75813511797273;0.2236888155951592;0.290613708496094;0.25334403378757014;TTE
2026-04-27;2026-07-17;0.2219178082191781;100.0;76.75813511797273;0.26451081011541433;0.299635601043701;0.25152709056326455;TTE
2026-04-27;2026-07-17;0.2219178082191781;104.0;76.75813511797273;0.3037315232686956;0.311043605804443;0.25025946115399256;TTE
2026-04-27;2026-07-17;0.2219178082191781;108.0;76.75813511797273;0.34147185125154267;0.338165893554688;0.24946880425457846;TTE
2026-04-27;2026-09-18;0.3945205479452054;30.0;77.08208420785022;-0.9436735010598368;0.675994567871094;0.5842915337874597;TTE
2026-04-27;2026-09-18;0.3945205479452054;35.0;77.08208420785022;-0.7895228212325786;0.577578392028809;0.5419956003662985;TTE
2026-04-27;2026-09-18;0.3945205479452054;38.0;77.08208420785022;-0.7072847229956064;0.525977401733398;0.5180938203870408;TTE
2026-04-27;2026-09-18;0.3945205479452054;40.0;77.08208420785022;-0.6559914286080559;0.497795715332031;0.5026480661510118;TTE
2026-04-27;2026-09-18;0.3945205479452054;42.0;77.08208420785022;-0.607201264438624;0.470227317810059;0.4875371734268637;TTE
2026-04-27;2026-09-18;0.3945205479452054;44.0;77.08208420785022;-0.560681248803731;0.447948684692383;0.4727202239105225;TTE
2026-04-27;2026-09-18;0.3945205479452054;46.0;77.08208420785022;-0.5162294862328973;0.42517578125;0.4581618044418011;TTE
2026-04-27;2026-09-18;0.3945205479452054;48.0;77.08208420785022;-0.47366987181410125;0.405636787414551;0.44383152516594204;TTE
2026-04-27;2026-09-18;0.3945205479452054;50.0;77.08208420785022;-0.4328478772938462;0.3849893951416019;0.42970384145673873;TTE
2026-04-27;2026-09-18;0.3945205479452054;52.0;77.08208420785022;-0.3936271641405648;0.366140289306641;0.41575820619318465;TTE
2026-04-27;2026-09-18;0.3945205479452054;54.0;77.08208420785022;-0.3558868361577179;0.3472571945190429;0.40197961966954776;TTE
2026-04-27;2026-09-18;0.3945205479452054;56.0;77.08208420785022;-0.319519191986843;0.329073295593262;0.3883596977110377;TTE
2026-04-27;2026-09-18;0.3945205479452054;58.0;77.08208420785022;-0.2844278721755729;0.3152557945251459;0.3748984522983585;TTE
2026-04-27;2026-09-18;0.3945205479452054;60.0;77.08208420785022;-0.2505263204998915;0.303552207946777;0.3616070819056855;TTE
2026-04-27;2026-09-18;0.3945205479452054;65.0;77.08208420785022;-0.1704836128263551;0.285263271331787;0.32935210689605526;TTE
2026-04-27;2026-09-18;0.3945205479452054;70.0;77.08208420785022;-0.09637564067263325;0.274839725494385;0.2996021440391098;TTE
2026-04-27;2026-09-18;0.3945205479452054;75.0;77.08208420785022;-0.027382769185681714;0.268500442504883;0.27556127445555856;TTE
2026-04-27;2026-09-18;0.3945205479452054;80.0;77.08208420785022;0.03715575195188943;0.266899871826172;0.26248480541958774;TTE
2026-04-27;2026-09-18;0.3945205479452054;85.0;77.08208420785022;0.09778037376832424;0.268390464782715;0.2624540067825005;TTE
2026-04-27;2026-09-18;0.3945205479452054;90.0;77.08208420785022;0.15493878760827284;0.271632919311523;0.2710283291477221;TTE
2026-04-27;2026-09-18;0.3945205479452054;95.0;77.08208420785022;0.2090060088785486;0.275662307739258;0.2831962169795893;TTE
2026-04-27;2026-09-18;0.3945205479452054;100.0;77.08208420785022;0.2602993032660991;0.280082397460938;0.29633807914312893;TTE
2026-04-27;2026-09-18;0.3945205479452054;110.0;77.08208420785022;0.35560948307042406;0.295918407440186;0.3218950552831652;TTE
2026-04-27;2026-09-18;0.3945205479452054;120.0;77.08208420785022;0.4426208600600538;0.32047779083252;0.3449732304316309;TTE
2026-04-27;2026-09-18;0.3945205479452054;140.0;77.08208420785022;0.596771539887312;0.385488014221191;0.3838025783060245;TTE
2026-04-27;2026-12-18;0.6438356164383562;35.0;76.71268054224896;-0.7847189597149529;0.467972297668457;0.4273036528598306;TTE
2026-04-27;2026-12-18;0.6438356164383562;40.0;76.71268054224896;-0.6511875670904301;0.4172586059570309;0.400520958708857;TTE
2026-04-27;2026-12-18;0.6438356164383562;42.0;76.71268054224896;-0.6023974029209983;0.400781707763672;0.3903796238709976;TTE
2026-04-27;2026-12-18;0.6438356164383562;44.0;76.71268054224896;-0.5558773872861054;0.3820291137695309;0.3805284296147624;TTE
2026-04-27;2026-12-18;0.6438356164383562;45.0;76.71268054224896;-0.5334045314340469;0.3737971115112299;0.37570607221963676;TTE
2026-04-27;2026-12-18;0.6438356164383562;46.0;76.71268054224896;-0.5114256247152715;0.365328598022461;0.3709501834365205;TTE
2026-04-27;2026-12-18;0.6438356164383562;48.0;76.71268054224896;-0.4688660102964757;0.348783988952637;0.3616325272483807;TTE
2026-04-27;2026-12-18;0.6438356164383562;50.0;76.71268054224896;-0.4280440157762205;0.335105018615723;0.352567889713298;TTE
2026-04-27;2026-12-18;0.6438356164383562;52.0;76.71268054224896;-0.3888233026229391;0.321463203430176;0.34375362288585326;TTE
2026-04-27;2026-12-18;0.6438356164383562;54.0;76.71268054224896;-0.35108297464009225;0.310427398681641;0.33519231489755874;TTE
2026-04-27;2026-12-18;0.6438356164383562;55.0;76.71268054224896;-0.3327338359718956;0.305559501647949;0.33100887587544353;TTE
2026-04-27;2026-12-18;0.6438356164383562;56.0;76.71268054224896;-0.31471533046921735;0.301153106689453;0.3268922696788442;TTE
2026-04-27;2026-12-18;0.6438356164383562;58.0;76.71268054224896;-0.2796240106579472;0.294043598175049;0.3188681350485383;TTE
2026-04-27;2026-12-18;0.6438356164383562;60.0;76.71268054224896;-0.24572245898226594;0.287903995513916;0.31114163735111594;TTE
2026-04-27;2026-12-18;0.6438356164383562;65.0;76.71268054224896;-0.16567975130872947;0.277166080474854;0.2933424362661125;TTE
2026-04-27;2026-12-18;0.6438356164383562;70.0;76.71268054224896;-0.09157177915500754;0.269979934692383;0.27830350496705486;TTE
2026-04-27;2026-12-18;0.6438356164383562;75.0;76.71268054224896;-0.02257890766805606;0.264080963134766;0.26695914842697915;TTE
2026-04-27;2026-12-18;0.6438356164383562;80.0;76.71268054224896;0.041959613469515135;0.2591182136535639;0.2600964654648188;TTE
2026-04-27;2026-12-18;0.6438356164383562;85.0;76.71268054224896;0.1025842352859499;0.258521289825439;0.25776778958123137;TTE
2026-04-27;2026-12-18;0.6438356164383562;90.0;76.71268054224896;0.15974264912589844;0.258839721679688;0.2591485906421118;TTE
2026-04-27;2026-12-18;0.6438356164383562;95.0;76.71268054224896;0.21380987039617433;0.260223407745361;0.26304550634064944;TTE
2026-04-27;2026-12-18;0.6438356164383562;100.0;76.71268054224896;0.2651031647837248;0.262279090881348;0.26842051043609233;TTE
2026-04-27;2026-12-18;0.6438356164383562;110.0;76.71268054224896;0.3604133445880497;0.2689812088012699;0.2810228959025366;TTE
2026-04-27;2026-12-18;0.6438356164383562;120.0;76.71268054224896;0.4474247215776794;0.283053798675537;0.2940097668246683;TTE
2026-04-27;2026-12-18;0.6438356164383562;140.0;76.71268054224896;0.6015754014049378;0.318217296600342;0.31796441243487233;TTE
2026-04-27;2027-03-19;0.8931506849315068;28.0;77.1355797605815;-1.0133601394409348;0.502141418457031;0.4713873528614914;TTE
2026-04-27;2027-03-19;0.8931506849315068;30.0;77.1355797605815;-0.9443672679539835;0.479217987060547;0.4586925733115159;TTE
2026-04-27;2027-03-19;0.8931506849315068;35.0;77.1355797605815;-0.7902165881267252;0.4332817840576169;0.42912200644484505;TTE
2026-04-27;2027-03-19;0.8931506849315068;40.0;77.1355797605815;-0.6566851955022025;0.3893635177612299;0.40200959222365484;TTE
2026-04-27;2027-03-19;0.8931506849315068;45.0;77.1355797605815;-0.5389021598458191;0.351519584655762;0.37681792074485204;TTE
2026-04-27;2027-03-19;0.8931506849315068;50.0;77.1355797605815;-0.4335416441879928;0.321407814025879;0.35322785142426827;TTE
2026-04-27;2027-03-19;0.8931506849315068;54.0;77.1355797605815;-0.35658060305186445;0.30297550201416;0.3354098699480382;TTE
2026-04-27;2027-03-19;0.8931506849315068;56.0;77.1355797605815;-0.3202129588809896;0.295489101409912;0.3268521603827264;TTE
2026-04-27;2027-03-19;0.8931506849315068;58.0;77.1355797605815;-0.28512163906971955;0.289962692260742;0.3185402574656254;TTE
2026-04-27;2027-03-19;0.8931506849315068;60.0;77.1355797605815;-0.25122008739403817;0.284658203125;0.3104908217845684;TTE
2026-04-27;2027-03-19;0.8931506849315068;65.0;77.1355797605815;-0.1711773797205017;0.273951072692871;0.2916935445847244;TTE
2026-04-27;2027-03-19;0.8931506849315068;70.0;77.1355797605815;-0.0970694075667799;0.265141582489014;0.2753198490444235;TTE
2026-04-27;2027-03-19;0.8931506849315068;75.0;77.1355797605815;-0.028076536079828393;0.257990112304688;0.26229003949995194;TTE
2026-04-27;2027-03-19;0.8931506849315068;80.0;77.1355797605815;0.03646198505774282;0.254844570159912;0.2535479792499218;TTE
2026-04-27;2027-03-19;0.8931506849315068;85.0;77.1355797605815;0.0970866068741776;0.25312463760376;0.24944874238600379;TTE
2026-04-27;2027-03-19;0.8931506849315068;90.0;77.1355797605815;0.15424502071412616;0.253310375213623;0.24939523770592056;TTE
2026-04-27;2027-03-19;0.8931506849315068;95.0;77.1355797605815;0.20831224198440204;0.253506107330322;0.25222193024369094;TTE
2026-04-27;2027-03-19;0.8931506849315068;100.0;77.1355797605815;0.25960553637195255;0.255051803588867;0.25680704568731294;TTE
2026-04-27;2027-03-19;0.8931506849315068;110.0;77.1355797605815;0.35491571617627743;0.2585032081604;0.268327633962426;TTE
2026-04-27;2027-03-19;0.8931506849315068;120.0;77.1355797605815;0.4419270931659071;0.267655410766602;0.28056891763490005;TTE
2026-04-27;2027-03-19;0.8931506849315068;140.0;77.1355797605815;0.5960777729931654;0.293888301849365;0.3034470004012991;TTE
2026-04-27;2027-06-18;1.1424657534246576;25.0;76.7215881775207;-1.1213073064510193;0.502911491394043;0.4756493571713796;TTE
2026-04-27;2027-06-18;1.1424657534246576;30.0;76.7215881775207;-0.9389857496570646;0.452062797546387;0.4439662962730766;TTE
2026-04-27;2027-06-18;1.1424657534246576;35.0;76.7215881775207;-0.7848350698298062;0.409227294921875;0.41549827282983454;TTE
2026-04-27;2027-06-18;1.1424657534246576;40.0;76.7215881775207;-0.6513036772052836;0.3728562164306639;0.38941234588402485;TTE
2026-04-27;2027-06-18;1.1424657534246576;45.0;76.7215881775207;-0.5335206415489002;0.341403617858887;0.3651910373102146;TTE
2026-04-27;2027-06-18;1.1424657534246576;50.0;76.7215881775207;-0.4281601258910739;0.316479396820068;0.3425267145933755;TTE
2026-04-27;2027-06-18;1.1424657534246576;55.0;76.7215881775207;-0.33284994608674895;0.298025093078613;0.32128381567096187;TTE
2026-04-27;2027-06-18;1.1424657534246576;60.0;76.7215881775207;-0.2458385690971193;0.283765106201172;0.30150542962599547;TTE
2026-04-27;2027-06-18;1.1424657534246576;70.0;76.7215881775207;-0.09168788926986092;0.262143383026123;0.26767265111802635;TTE
2026-04-27;2027-06-18;1.1424657534246576;80.0;76.7215881775207;0.04184350335466177;0.251453227996826;0.2461440279381627;TTE
2026-04-27;2027-06-18;1.1424657534246576;90.0;76.7215881775207;0.1596265390110451;0.248405704498291;0.2407257451483421;TTE
2026-04-27;2027-06-18;1.1424657534246576;100.0;76.7215881775207;0.26498705466887146;0.247375793457031;0.2463434775152424;TTE
2026-04-27;2027-06-18;1.1424657534246576;110.0;76.7215881775207;0.36029723447319634;0.250323009490967;0.2562300807950579;TTE
2026-04-27;2027-06-18;1.1424657534246576;120.0;76.7215881775207;0.447308611462826;0.256659297943115;0.2670904021745418;TTE
2026-04-27;2027-06-18;1.1424657534246576;150.0;76.7215881775207;0.6704521627770359;0.292173900604248;0.29714996529523247;TTE
2026-04-27;2027-12-17;1.641095890410959;30.0;74.9576437358878;-0.9157258221545385;0.415966682434082;0.4004175454010934;TTE
2026-04-27;2027-12-17;1.641095890410959;35.0;74.9576437358878;-0.7615751423272801;0.378542213439941;0.3758498385283759;TTE
2026-04-27;2027-12-17;1.641095890410959;40.0;74.9576437358878;-0.6280437497027574;0.346853904724121;0.35349243350599363;TTE
2026-04-27;2027-12-17;1.641095890410959;45.0;74.9576437358878;-0.5102607140463741;0.321099281311035;0.332915086451315;TTE
2026-04-27;2027-12-17;1.641095890410959;50.0;74.9576437358878;-0.4049001983885478;0.3006715965271;0.3138785875609383;TTE
2026-04-27;2027-12-17;1.641095890410959;55.0;74.9576437358878;-0.3095900185842229;0.285757637023926;0.2962983218908581;TTE
2026-04-27;2027-12-17;1.641095890410959;60.0;74.9576437358878;-0.22257864159459317;0.273845043182373;0.28023879028901044;TTE
2026-04-27;2027-12-17;1.641095890410959;70.0;74.9576437358878;-0.06842796176733477;0.256135997772217;0.25371526571477515;TTE
2026-04-27;2027-12-17;1.641095890410959;80.0;74.9576437358878;0.06510343085718782;0.2441352081298829;0.2373117263917915;TTE
2026-04-27;2027-12-17;1.641095890410959;90.0;74.9576437358878;0.18288646651357127;0.23971715927124;0.23220431209417391;TTE
2026-04-27;2027-12-17;1.641095890410959;100.0;74.9576437358878;0.28824698217139755;0.239110622406006;0.2349782202522419;TTE
2026-04-27;2027-12-17;1.641095890410959;110.0;74.9576437358878;0.38355716197572237;0.240219230651855;0.24142691081669151;TTE
2026-04-27;2027-12-17;1.641095890410959;120.0;74.9576437358878;0.4705685389653521;0.244060707092285;0.24914078174901605;TTE
2026-04-27;2027-12-17;1.641095890410959;150.0;74.9576437358878;0.6937120902795619;0.26763500213623;0.27205919926231364;TTE
