trade_date;maturity_date;maturity;strike;spot;option_price;option_type;implied_vol;ticker;rate;dividend_yield;forward
2026-04-27;2026-12-18;0.6438356164383562;56.0;77.19;0.734999984502792;put;0.301153106689453;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;56.0;77.19;1.2749996185302699;put;0.295489101409912;TTE;;;77.1355797605815
2026-04-27;2026-05-15;0.049315068493150684;57.0;77.19;0.0950000034645198;put;0.6903584289550779;TTE;;;77.19
2026-04-27;2026-05-15;0.049315068493150684;58.0;77.19;0.10500000137835729;put;0.6674103546142579;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;58.0;77.19;0.1549999974668026;put;0.41919929504394504;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;58.0;77.19;0.240000009536743;put;0.357996215820312;TTE;;;76.75813511797273
2026-04-27;2026-09-18;0.39452054794520547;58.0;77.19;0.465000003576279;put;0.31525579452514596;TTE;;;77.08208420785022
2026-04-27;2026-12-18;0.6438356164383562;58.0;77.19;0.9249999821186045;put;0.294043598175049;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;58.0;77.19;1.549999713897705;put;0.289962692260742;TTE;;;77.1355797605815
2026-04-27;2026-05-15;0.049315068493150684;59.0;77.19;0.10500000137835729;put;0.633560256958008;TTE;;;77.19
2026-04-27;2026-05-15;0.049315068493150684;60.0;77.19;0.10500000137835729;put;0.600144691467285;TTE;;;77.19
2026-04-27;2026-06-19;0.14520547945205478;60.0;77.19;0.185000006109476;put;0.39067108154296903;TTE;;;77.37
2026-04-27;2026-07-17;0.2219178082191781;60.0;77.19;0.28999999910593;put;0.335882186889648;TTE;;;76.75813511797273
2026-04-27;2026-09-18;0.39452054794520547;60.0;77.19;0.5900000035762785;put;0.303552207946777;TTE;;;77.08208420785022
2026-04-27;2026-12-18;0.6438356164383562;60.0;77.19;1.16500002145767;put;0.287903995513916;TTE;;;76.71268054224896
2026-04-27;2027-03-19;0.8931506849315068;60.0;77.19;1.875;put;0.284658203125;TTE;;;77.1355797605815
2026-04-27;2027-06-18;1.1424657534246576;60.0;77.19;2.5950002670288104;put;0.283765106201172;TTE;;;76.7215881775207
2026-04-27;2027-12-17;1.641095890410959;60.0;77.19;3.714999675750735;put;0.273845043182373;TTE;;;74.9576437358878
2026-04-27;2026-05-15;0.049315068493150684;62.0;77.19;0.10500000137835729;put;0.534315567016602;TTE;;;77.19
