date;underlying;expiration;maturity;side;strike;mid;inTheMoney;underlyingPrice;intrinsicValue;extrinsicValue;ticker
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;255.0;3.275;False;271.05999755859375;0.0;3.275;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;260.0;4.475;False;271.05999755859375;0.0;4.475;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;265.0;6.05;False;271.05999755859375;0.0;6.05;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;270.0;8.1;False;271.05999755859375;0.0;8.1;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;275.0;10.6;True;271.05999755859375;3.94000244140625;6.65999755859375;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;280.0;13.85;True;271.05999755859375;8.94000244140625;4.90999755859375;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;285.0;16.875;True;271.05999755859375;13.94000244140625;2.93499755859375;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;290.0;20.9;True;271.05999755859375;18.94000244140625;1.9599975585937486;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;310.0;39.325;True;271.05999755859375;38.94000244140625;0.38499755859375284;AAPL
2026-04-27;AAPL;2026-05-29;0.08767123287671233;put;335.0;64.05;True;271.05999755859375;63.94000244140625;0.10999755859374716;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;120.0;151.125;True;271.05999755859375;151.05999755859375;0.06500244140625;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;215.0;56.675;True;271.05999755859375;56.05999755859375;0.6150024414062472;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;220.0;52.175;True;271.05999755859375;51.05999755859375;1.1150024414062472;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;240.0;33.275;True;271.05999755859375;31.05999755859375;2.2150024414062486;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;245.0;29.075000000000003;True;271.05999755859375;26.05999755859375;3.015002441406253;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;250.0;24.625;True;271.05999755859375;21.05999755859375;3.56500244140625;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;255.0;20.375;True;271.05999755859375;16.05999755859375;4.31500244140625;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;260.0;16.7;True;271.05999755859375;11.05999755859375;5.640002441406249;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;265.0;13.5;True;271.05999755859375;6.05999755859375;7.44000244140625;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;270.0;10.649999999999999;True;271.05999755859375;1.05999755859375;9.590002441406249;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;275.0;8.075;False;271.05999755859375;0.0;8.075;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;280.0;6.025;False;271.05999755859375;0.0;6.025;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;285.0;4.3;False;271.05999755859375;0.0;4.3;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;290.0;3.1399999999999997;False;271.05999755859375;0.0;3.1399999999999997;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;295.0;2.185;False;271.05999755859375;0.0;2.185;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;300.0;1.545;False;271.05999755859375;0.0;1.545;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;305.0;1.025;False;271.05999755859375;0.0;1.025;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;310.0;0.71;False;271.05999755859375;0.0;0.71;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;325.0;0.23;False;271.05999755859375;0.0;0.23;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;335.0;0.13;False;271.05999755859375;0.0;0.13;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;340.0;0.10500000000000001;False;271.05999755859375;0.0;0.10500000000000001;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;call;345.0;0.075;False;271.05999755859375;0.0;0.075;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;210.0;0.535;False;271.05999755859375;0.0;0.535;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;215.0;0.4;False;271.05999755859375;0.0;0.4;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;220.0;0.575;False;271.05999755859375;0.0;0.575;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;225.0;0.71;False;271.05999755859375;0.0;0.71;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;230.0;0.9199999999999999;False;271.05999755859375;0.0;0.9199999999999999;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;235.0;1.19;False;271.05999755859375;0.0;1.19;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;240.0;1.57;False;271.05999755859375;0.0;1.57;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;245.0;2.165;False;271.05999755859375;0.0;2.165;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;250.0;2.91;False;271.05999755859375;0.0;2.91;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;255.0;3.8;False;271.05999755859375;0.0;3.8;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;260.0;5.325;False;271.05999755859375;0.0;5.325;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;265.0;6.725;False;271.05999755859375;0.0;6.725;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;270.0;8.75;False;271.05999755859375;0.0;8.75;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;275.0;11.45;True;271.05999755859375;3.94000244140625;7.509997558593749;AAPL
2026-04-27;AAPL;2026-06-05;0.10684931506849316;put;280.0;14.325;True;271.05999755859375;8.94000244140625;5.384997558593749;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;5.0;265.92499999999995;True;271.05999755859375;266.05999755859375;-0.13499755859379547;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;10.0;188.55;True;271.05999755859375;261.05999755859375;-72.50999755859374;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;15.0;235.10000000000002;True;271.05999755859375;256.05999755859375;-20.959997558593727;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;20.0;184.675;True;271.05999755859375;251.05999755859375;-66.38499755859374;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;25.0;235.10000000000002;True;271.05999755859375;246.05999755859375;-10.959997558593727;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;30.0;240.2;True;271.05999755859375;241.05999755859375;-0.8599975585937614;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;35.0;228.05;True;271.05999755859375;236.05999755859375;-8.009997558593739;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;40.0;231.02499999999998;True;271.05999755859375;231.05999755859375;-0.03499755859377274;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;45.0;215.25;True;271.05999755859375;226.05999755859375;-10.80999755859375;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;50.0;221.10000000000002;True;271.05999755859375;221.05999755859375;0.04000244140627274;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;55.0;216.175;True;271.05999755859375;216.05999755859375;0.11500244140626137;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;60.0;211.225;True;271.05999755859375;211.05999755859375;0.16500244140624432;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;70.0;201.225;True;271.05999755859375;201.05999755859375;0.16500244140624432;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;75.0;196.325;True;271.05999755859375;196.05999755859375;0.26500244140623863;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;80.0;191.27499999999998;True;271.05999755859375;191.05999755859375;0.21500244140622726;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;90.0;181.3;True;271.05999755859375;181.05999755859375;0.24000244140626137;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;95.0;176.375;True;271.05999755859375;176.05999755859375;0.31500244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;100.0;171.47500000000002;True;271.05999755859375;171.05999755859375;0.41500244140627274;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;105.0;166.425;True;271.05999755859375;166.05999755859375;0.36500244140626137;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;110.0;161.475;True;271.05999755859375;161.05999755859375;0.4150024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;115.0;156.575;True;271.05999755859375;156.05999755859375;0.5150024414062386;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;120.0;151.5;True;271.05999755859375;151.05999755859375;0.44000244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;125.0;146.625;True;271.05999755859375;146.05999755859375;0.56500244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;130.0;141.675;True;271.05999755859375;141.05999755859375;0.6150024414062614;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;135.0;136.6;True;271.05999755859375;136.05999755859375;0.5400024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;140.0;131.675;True;271.05999755859375;131.05999755859375;0.6150024414062614;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;145.0;126.75;True;271.05999755859375;126.05999755859375;0.69000244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;150.0;121.55000000000001;True;271.05999755859375;121.05999755859375;0.49000244140626137;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;155.0;116.85;True;271.05999755859375;116.05999755859375;0.7900024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;160.0;111.7;True;271.05999755859375;111.05999755859375;0.6400024414062528;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;165.0;106.92500000000001;True;271.05999755859375;106.05999755859375;0.8650024414062614;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;170.0;101.6;True;271.05999755859375;101.05999755859375;0.5400024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;175.0;96.975;True;271.05999755859375;96.05999755859375;0.9150024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;180.0;91.975;True;271.05999755859375;91.05999755859375;0.9150024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;185.0;87.225;True;271.05999755859375;86.05999755859375;1.1650024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;190.0;82.1;True;271.05999755859375;81.05999755859375;1.0400024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;195.0;77.35;True;271.05999755859375;76.05999755859375;1.2900024414062443;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;200.0;72.07499999999999;True;271.05999755859375;71.05999755859375;1.0150024414062386;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;205.0;67.5;True;271.05999755859375;66.05999755859375;1.44000244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;210.0;62.55;True;271.05999755859375;61.05999755859375;1.4900024414062472;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;215.0;58.025;True;271.05999755859375;56.05999755859375;1.9650024414062486;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;220.0;53.225;True;271.05999755859375;51.05999755859375;2.1650024414062514;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;225.0;48.375;True;271.05999755859375;46.05999755859375;2.31500244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;230.0;43.75;True;271.05999755859375;41.05999755859375;2.69000244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;235.0;39.15;True;271.05999755859375;36.05999755859375;3.0900024414062486;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;240.0;34.7;True;271.05999755859375;31.05999755859375;3.640002441406253;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;245.0;30.35;True;271.05999755859375;26.05999755859375;4.290002441406251;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;250.0;26.225;True;271.05999755859375;21.05999755859375;5.165002441406251;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;255.0;22.325000000000003;True;271.05999755859375;16.05999755859375;6.265002441406253;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;260.0;18.7;True;271.05999755859375;11.05999755859375;7.640002441406249;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;265.0;15.375;True;271.05999755859375;6.05999755859375;9.31500244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;270.0;12.35;True;271.05999755859375;1.05999755859375;11.29000244140625;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;275.0;9.75;False;271.05999755859375;0.0;9.75;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;280.0;7.55;False;271.05999755859375;0.0;7.55;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;285.0;5.800000000000001;False;271.05999755859375;0.0;5.800000000000001;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;290.0;4.375;False;271.05999755859375;0.0;4.375;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;295.0;3.2750000000000004;False;271.05999755859375;0.0;3.2750000000000004;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;300.0;2.37;False;271.05999755859375;0.0;2.37;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;305.0;1.7149999999999999;False;271.05999755859375;0.0;1.7149999999999999;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;310.0;1.2650000000000001;False;271.05999755859375;0.0;1.2650000000000001;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;315.0;0.9199999999999999;False;271.05999755859375;0.0;0.9199999999999999;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;320.0;0.6699999999999999;False;271.05999755859375;0.0;0.6699999999999999;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;325.0;0.485;False;271.05999755859375;0.0;0.485;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;330.0;0.365;False;271.05999755859375;0.0;0.365;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;335.0;0.26;False;271.05999755859375;0.0;0.26;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;340.0;0.19;False;271.05999755859375;0.0;0.19;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;345.0;0.14;False;271.05999755859375;0.0;0.14;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;350.0;0.1;False;271.05999755859375;0.0;0.1;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;355.0;0.08;False;271.05999755859375;0.0;0.08;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;360.0;0.06;False;271.05999755859375;0.0;0.06;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;370.0;0.05;False;271.05999755859375;0.0;0.05;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;380.0;0.045000000000000005;False;271.05999755859375;0.0;0.045000000000000005;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;400.0;0.034999999999999996;False;271.05999755859375;0.0;0.034999999999999996;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;call;410.0;0.034999999999999996;False;271.05999755859375;0.0;0.034999999999999996;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;130.0;0.115;False;271.05999755859375;0.0;0.115;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;150.0;0.09000000000000001;False;271.05999755859375;0.0;0.09000000000000001;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;155.0;0.04;False;271.05999755859375;0.0;0.04;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;160.0;0.065;False;271.05999755859375;0.0;0.065;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;165.0;0.07500000000000001;False;271.05999755859375;0.0;0.07500000000000001;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;170.0;0.1;False;271.05999755859375;0.0;0.1;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;175.0;0.12000000000000001;False;271.05999755859375;0.0;0.12000000000000001;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;180.0;0.15000000000000002;False;271.05999755859375;0.0;0.15000000000000002;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;185.0;0.195;False;271.05999755859375;0.0;0.195;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;190.0;0.245;False;271.05999755859375;0.0;0.245;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;195.0;0.28;False;271.05999755859375;0.0;0.28;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;200.0;0.385;False;271.05999755859375;0.0;0.385;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;205.0;0.495;False;271.05999755859375;0.0;0.495;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;210.0;0.61;False;271.05999755859375;0.0;0.61;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;215.0;0.77;False;271.05999755859375;0.0;0.77;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;220.0;0.965;False;271.05999755859375;0.0;0.965;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;225.0;1.225;False;271.05999755859375;0.0;1.225;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;230.0;1.5350000000000001;False;271.05999755859375;0.0;1.5350000000000001;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;235.0;1.935;False;271.05999755859375;0.0;1.935;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;240.0;2.455;False;271.05999755859375;0.0;2.455;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;245.0;3.125;False;271.05999755859375;0.0;3.125;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;250.0;3.9749999999999996;False;271.05999755859375;0.0;3.9749999999999996;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;255.0;5.025;False;271.05999755859375;0.0;5.025;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;260.0;6.325;False;271.05999755859375;0.0;6.325;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;265.0;8.05;False;271.05999755859375;0.0;8.05;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;270.0;10.1;False;271.05999755859375;0.0;10.1;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;275.0;12.525;True;271.05999755859375;3.94000244140625;8.58499755859375;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;280.0;15.3;True;271.05999755859375;8.94000244140625;6.359997558593751;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;285.0;18.475;True;271.05999755859375;13.94000244140625;4.534997558593751;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;290.0;22.375;True;271.05999755859375;18.94000244140625;3.43499755859375;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;295.0;26.35;True;271.05999755859375;23.94000244140625;2.4099975585937514;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;300.0;30.325000000000003;True;271.05999755859375;28.94000244140625;1.3849975585937528;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;305.0;34.95;True;271.05999755859375;33.94000244140625;1.0099975585937528;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;310.0;39.55;True;271.05999755859375;38.94000244140625;0.6099975585937472;AAPL
2026-04-27;AAPL;2026-06-18;0.14246575342465753;put;315.0;44.275;True;271.05999755859375;43.94000244140625;0.3349975585937486;AAPL
